 x u du u_exa du_exa
 0.268000000000E+00 -0.739845473413E+00  0.912691273974E+00  0.729989736876E+00  0.222540072044E+01
 0.269000000000E+00 -0.738933103467E+00  0.912048242685E+00  0.732213002393E+00  0.222112939813E+01
 0.270000000000E+00 -0.738021377678E+00  0.911402961008E+00  0.734431993846E+00  0.221685259542E+01
 0.271000000000E+00 -0.737110298295E+00  0.910755430535E+00  0.736646705760E+00  0.221257032283E+01
 0.272000000000E+00 -0.736199867566E+00  0.910105652863E+00  0.738857132672E+00  0.220828259095E+01
 0.273000000000E+00 -0.735290087737E+00  0.909453629596E+00  0.741063269126E+00  0.220398941036E+01
 0.274000000000E+00 -0.734380961055E+00  0.908799362343E+00  0.743265109680E+00  0.219969079164E+01
 0.275000000000E+00 -0.733472489760E+00  0.908142852717E+00  0.745462648900E+00  0.219538674540E+01
 0.276000000000E+00 -0.732564676096E+00  0.907484102339E+00  0.747655881365E+00  0.219107728226E+01
 0.277000000000E+00 -0.731657522302E+00  0.906823112835E+00  0.749844801662E+00  0.218676241285E+01
 0.278000000000E+00 -0.730751030616E+00  0.906159885835E+00  0.752029404392E+00  0.218244214783E+01
 0.279000000000E+00 -0.729845203275E+00  0.905494422975E+00  0.754209684163E+00  0.217811649785E+01
 0.280000000000E+00 -0.728940042515E+00  0.904826725897E+00  0.756385635596E+00  0.217378547358E+01
 0.281000000000E+00 -0.728035550568E+00  0.904156796250E+00  0.758557253322E+00  0.216944908571E+01
 0.282000000000E+00 -0.727131729666E+00  0.903484635686E+00  0.760724531983E+00  0.216510734495E+01
 0.283000000000E+00 -0.726228582040E+00  0.902810245863E+00  0.762887466231E+00  0.216076026199E+01
 0.284000000000E+00 -0.725326109917E+00  0.902133628446E+00  0.765046050730E+00  0.215640784758E+01
 0.285000000000E+00 -0.724424315525E+00  0.901454785103E+00  0.767200280153E+00  0.215205011244E+01
 0.286000000000E+00 -0.723523201088E+00  0.900773717511E+00  0.769350149185E+00  0.214768706733E+01
 0.287000000000E+00 -0.722622768831E+00  0.900090427349E+00  0.771495652521E+00  0.214331872302E+01
 0.288000000000E+00 -0.721723020974E+00  0.899404916303E+00  0.773636784868E+00  0.213894509028E+01
 0.289000000000E+00 -0.720823959738E+00  0.898717186065E+00  0.775773540943E+00  0.213456617991E+01
 0.290000000000E+00 -0.719925587341E+00  0.898027238332E+00  0.777905915472E+00  0.213018200271E+01
 0.291000000000E+00 -0.719027906000E+00  0.897335074805E+00  0.780033903196E+00  0.212579256949E+01
 0.292000000000E+00 -0.718130917929E+00  0.896640697194E+00  0.782157498863E+00  0.212139789110E+01
 0.293000000000E+00 -0.717234625343E+00  0.895944107211E+00  0.784276697234E+00  0.211699797836E+01
 0.294000000000E+00 -0.716339030452E+00  0.895245306575E+00  0.786391493079E+00  0.211259284215E+01
 0.295000000000E+00 -0.715444135466E+00  0.894544297010E+00  0.788501881180E+00  0.210818249332E+01
 0.296000000000E+00 -0.714549942593E+00  0.893841080246E+00  0.790607856331E+00  0.210376694276E+01
 0.297000000000E+00 -0.713656454040E+00  0.893135658018E+00  0.792709413336E+00  0.209934620136E+01
 0.298000000000E+00 -0.712763672012E+00  0.892428032066E+00  0.794806547007E+00  0.209492028004E+01
 0.299000000000E+00 -0.711871598710E+00  0.891718204137E+00  0.796899252173E+00  0.209048918971E+01
 0.300000000000E+00 -0.710980236337E+00  0.891006175982E+00  0.798987523667E+00  0.208605294130E+01
 0.301000000000E+00 -0.710089587091E+00  0.890291949358E+00  0.801071356339E+00  0.208161154577E+01
 0.302000000000E+00 -0.709199653171E+00  0.889575526027E+00  0.803150745047E+00  0.207716501406E+01
 0.303000000000E+00 -0.708310436771E+00  0.888856907757E+00  0.805225684659E+00  0.207271335716E+01
 0.304000000000E+00 -0.707421940086E+00  0.888136096320E+00  0.807296170057E+00  0.206825658604E+01
 0.305000000000E+00 -0.706534165309E+00  0.887413093496E+00  0.809362196130E+00  0.206379471171E+01
 0.306000000000E+00 -0.705647114629E+00  0.886687901069E+00  0.811423757783E+00  0.205932774517E+01
 0.307000000000E+00 -0.704760790236E+00  0.885960520827E+00  0.813480849927E+00  0.205485569744E+01
 0.308000000000E+00 -0.703875194316E+00  0.885230954566E+00  0.815533467487E+00  0.205037857956E+01
 0.309000000000E+00 -0.702990329055E+00  0.884499204085E+00  0.817581605400E+00  0.204589640258E+01
 0.310000000000E+00 -0.702106196635E+00  0.883765271191E+00  0.819625258610E+00  0.204140917754E+01
 0.311000000000E+00 -0.701222799239E+00  0.883029157694E+00  0.821664422076E+00  0.203691691554E+01
 0.312000000000E+00 -0.700340139046E+00  0.882290865410E+00  0.823699090766E+00  0.203241962764E+01
 0.313000000000E+00 -0.699458218234E+00  0.881550396161E+00  0.825729259659E+00  0.202791732495E+01
 0.314000000000E+00 -0.698577038979E+00  0.880807751773E+00  0.827754923748E+00  0.202341001858E+01
 0.315000000000E+00 -0.697696603455E+00  0.880062934081E+00  0.829776078032E+00  0.201889771964E+01
 0.316000000000E+00 -0.696816913835E+00  0.879315944920E+00  0.831792717526E+00  0.201438043928E+01
 0.317000000000E+00 -0.695937972288E+00  0.878566786135E+00  0.833804837254E+00  0.200985818863E+01
 0.318000000000E+00 -0.695059780985E+00  0.877815459574E+00  0.835812432251E+00  0.200533097885E+01
 0.319000000000E+00 -0.694182342091E+00  0.877061967090E+00  0.837815497562E+00  0.200079882112E+01
 0.320000000000E+00 -0.693305657772E+00  0.876306310543E+00  0.839814028247E+00  0.199626172662E+01
 0.321000000000E+00 -0.692429730191E+00  0.875548491798E+00  0.841808019374E+00  0.199171970654E+01
 0.322000000000E+00 -0.691554561509E+00  0.874788512723E+00  0.843797466022E+00  0.198717277209E+01
 0.323000000000E+00 -0.690680153885E+00  0.874026375195E+00  0.845782363284E+00  0.198262093449E+01
 0.324000000000E+00 -0.689806509477E+00  0.873262081094E+00  0.847762706261E+00  0.197806420497E+01
 0.325000000000E+00 -0.688933630441E+00  0.872495632305E+00  0.849738490067E+00  0.197350259477E+01
 0.326000000000E+00 -0.688061518930E+00  0.871727030720E+00  0.851709709827E+00  0.196893611515E+01
 0.327000000000E+00 -0.687190177096E+00  0.870956278235E+00  0.853676360678E+00  0.196436477738E+01
 0.328000000000E+00 -0.686319607090E+00  0.870183376752E+00  0.855638437766E+00  0.195978859273E+01
 0.329000000000E+00 -0.685449811059E+00  0.869408328179E+00  0.857595936251E+00  0.195520757250E+01
 0.330000000000E+00 -0.684580791149E+00  0.868631134426E+00  0.859548851303E+00  0.195062172798E+01
 0.331000000000E+00 -0.683712549504E+00  0.867851797413E+00  0.861497178103E+00  0.194603107051E+01
 0.332000000000E+00 -0.682845088268E+00  0.867070319061E+00  0.863440911843E+00  0.194143561139E+01
 0.333000000000E+00 -0.681978409579E+00  0.866286701300E+00  0.865380047729E+00  0.193683536198E+01
 0.334000000000E+00 -0.681112515577E+00  0.865500946062E+00  0.867314580974E+00  0.193223033361E+01
 0.335000000000E+00 -0.680247408399E+00  0.864713055287E+00  0.869244506807E+00  0.192762053766E+01
 0.336000000000E+00 -0.679383090178E+00  0.863923030919E+00  0.871169820464E+00  0.192300598550E+01
 0.337000000000E+00 -0.678519563048E+00  0.863130874906E+00  0.873090517196E+00  0.191838668851E+01
 0.338000000000E+00 -0.677656829138E+00  0.862336589203E+00  0.875006592264E+00  0.191376265809E+01
 0.339000000000E+00 -0.676794890578E+00  0.861540175771E+00  0.876918040938E+00  0.190913390566E+01
 0.340000000000E+00 -0.675933749495E+00  0.860741636574E+00  0.878824858505E+00  0.190450044262E+01
 0.341000000000E+00 -0.675073408013E+00  0.859940973583E+00  0.880727040257E+00  0.189986228042E+01
 0.342000000000E+00 -0.674213868255E+00  0.859138188772E+00  0.882624581503E+00  0.189521943050E+01
 0.343000000000E+00 -0.673355132342E+00  0.858333284124E+00  0.884517477560E+00  0.189057190432E+01
 0.344000000000E+00 -0.672497202393E+00  0.857526261623E+00  0.886405723757E+00  0.188591971333E+01
 0.345000000000E+00 -0.671640080524E+00  0.856717123262E+00  0.888289315435E+00  0.188126286903E+01
 0.346000000000E+00 -0.670783768851E+00  0.855905871037E+00  0.890168247947E+00  0.187660138290E+01
 0.347000000000E+00 -0.669928269486E+00  0.855092506948E+00  0.892042516657E+00  0.187193526644E+01
 0.348000000000E+00 -0.669073584540E+00  0.854277033004E+00  0.893912116941E+00  0.186726453116E+01
 0.349000000000E+00 -0.668219716123E+00  0.853459451217E+00  0.895777044184E+00  0.186258918860E+01
 0.350000000000E+00 -0.667366666340E+00  0.852639763603E+00  0.897637293786E+00  0.185790925028E+01
 0.351000000000E+00 -0.666514437297E+00  0.851817972185E+00  0.899492861157E+00  0.185322472775E+01
 0.352000000000E+00 -0.665663031096E+00  0.850994078991E+00  0.901343741717E+00  0.184853563258E+01
 0.353000000000E+00 -0.664812449839E+00  0.850168086053E+00  0.903189930901E+00  0.184384197633E+01
 0.354000000000E+00 -0.663962695623E+00  0.849339995411E+00  0.905031424153E+00  0.183914377059E+01
 0.355000000000E+00 -0.663113770546E+00  0.848509809106E+00  0.906868216930E+00  0.183444102693E+01
 0.356000000000E+00 -0.662265676703E+00  0.847677529188E+00  0.908700304699E+00  0.182973375698E+01
 0.357000000000E+00 -0.661418416185E+00  0.846843157710E+00  0.910527682939E+00  0.182502197234E+01
 0.358000000000E+00 -0.660571991084E+00  0.846006696730E+00  0.912350347142E+00  0.182030568465E+01
 0.359000000000E+00 -0.659726403488E+00  0.845168148313E+00  0.914168292811E+00  0.181558490552E+01
 0.360000000000E+00 -0.658881655483E+00  0.844327514528E+00  0.915981515460E+00  0.181085964663E+01
 0.361000000000E+00 -0.658037749153E+00  0.843484797448E+00  0.917790010615E+00  0.180612991961E+01
 0.362000000000E+00 -0.657194686581E+00  0.842639999154E+00  0.919593773814E+00  0.180139573615E+01
 0.363000000000E+00 -0.656352469848E+00  0.841793121729E+00  0.921392800606E+00  0.179665710793E+01
 0.364000000000E+00 -0.655511101030E+00  0.840944167263E+00  0.923187086552E+00  0.179191404663E+01
 0.365000000000E+00 -0.654670582205E+00  0.840093137852E+00  0.924976627225E+00  0.178716656397E+01
 0.366000000000E+00 -0.653830915446E+00  0.839240035593E+00  0.926761418210E+00  0.178241467164E+01
 0.367000000000E+00 -0.652992102824E+00  0.838384862594E+00  0.928541455102E+00  0.177765838139E+01
 0.368000000000E+00 -0.652154146410E+00  0.837527620963E+00  0.930316733511E+00  0.177289770494E+01
 0.369000000000E+00 -0.651317048271E+00  0.836668312816E+00  0.932087249054E+00  0.176813265404E+01
 0.370000000000E+00 -0.650480810472E+00  0.835806940273E+00  0.933852997365E+00  0.176336324045E+01
 0.371000000000E+00 -0.649645435078E+00  0.834943505460E+00  0.935613974085E+00  0.175858947594E+01
 0.372000000000E+00 -0.648810924148E+00  0.834078010506E+00  0.937370174870E+00  0.175381137228E+01
 0.373000000000E+00 -0.647977279743E+00  0.833210457548E+00  0.939121595387E+00  0.174902894127E+01
 0.374000000000E+00 -0.647144503918E+00  0.832340848726E+00  0.940868231314E+00  0.174424219470E+01
 0.375000000000E+00 -0.646312598730E+00  0.831469186186E+00  0.942610078342E+00  0.173945114439E+01
 0.376000000000E+00 -0.645481566230E+00  0.830595472078E+00  0.944347132172E+00  0.173465580215E+01
 0.377000000000E+00 -0.644651408469E+00  0.829719708558E+00  0.946079388519E+00  0.172985617983E+01
 0.378000000000E+00 -0.643822127495E+00  0.828841897787E+00  0.947806843109E+00  0.172505228925E+01
 0.379000000000E+00 -0.642993725355E+00  0.827962041932E+00  0.949529491679E+00  0.172024414229E+01
 0.380000000000E+00 -0.642166204092E+00  0.827080143162E+00  0.951247329979E+00  0.171543175079E+01
 0.381000000000E+00 -0.641339565749E+00  0.826196203654E+00  0.952960353770E+00  0.171061512663E+01
 0.382000000000E+00 -0.640513812364E+00  0.825310225590E+00  0.954668558825E+00  0.170579428170E+01
 0.383000000000E+00 -0.639688945976E+00  0.824422211154E+00  0.956371940930E+00  0.170096922789E+01
 0.384000000000E+00 -0.638864968620E+00  0.823532162539E+00  0.958070495882E+00  0.169613997711E+01
 0.385000000000E+00 -0.638041882329E+00  0.822640081939E+00  0.959764219489E+00  0.169130654127E+01
 0.386000000000E+00 -0.637219689133E+00  0.821745971558E+00  0.961453107573E+00  0.168646893230E+01
 0.387000000000E+00 -0.636398391061E+00  0.820849833599E+00  0.963137155967E+00  0.168162716214E+01
 0.388000000000E+00 -0.635577990141E+00  0.819951670276E+00  0.964816360515E+00  0.167678124273E+01
 0.389000000000E+00 -0.634758488395E+00  0.819051483803E+00  0.966490717073E+00  0.167193118603E+01
 0.390000000000E+00 -0.633939887847E+00  0.818149276402E+00  0.968160221512E+00  0.166707700400E+01
 0.391000000000E+00 -0.633122190515E+00  0.817245050298E+00  0.969824869710E+00  0.166221870863E+01
 0.392000000000E+00 -0.632305398418E+00  0.816338807724E+00  0.971484657562E+00  0.165735631190E+01
 0.393000000000E+00 -0.631489513571E+00  0.815430550916E+00  0.973139580971E+00  0.165248982580E+01
 0.394000000000E+00 -0.630674537987E+00  0.814520282113E+00  0.974789635854E+00  0.164761926236E+01
 0.395000000000E+00 -0.629860473677E+00  0.813608003562E+00  0.976434818140E+00  0.164274463357E+01
 0.396000000000E+00 -0.629047322649E+00  0.812693717515E+00  0.978075123770E+00  0.163786595148E+01
 0.397000000000E+00 -0.628235086910E+00  0.811777426227E+00  0.979710548696E+00  0.163298322811E+01
 0.398000000000E+00 -0.627423768465E+00  0.810859131958E+00  0.981341088883E+00  0.162809647552E+01
 0.399000000000E+00 -0.626613369313E+00  0.809938836976E+00  0.982966740308E+00  0.162320570577E+01
 0.400000000000E+00 -0.625803891457E+00  0.809016543549E+00  0.984587498960E+00  0.161831093091E+01
 0.401000000000E+00 -0.624995336892E+00  0.808092253955E+00  0.986203360839E+00  0.161341216304E+01
 0.402000000000E+00 -0.624187707613E+00  0.807165970474E+00  0.987814321959E+00  0.160850941423E+01
 0.403000000000E+00 -0.623381005615E+00  0.806237695390E+00  0.989420378345E+00  0.160360269658E+01
 0.404000000000E+00 -0.622575232886E+00  0.805307430996E+00  0.991021526033E+00  0.159869202220E+01
 0.405000000000E+00 -0.621770391415E+00  0.804375179585E+00  0.992617761074E+00  0.159377740321E+01
 0.406000000000E+00 -0.620966483188E+00  0.803440943458E+00  0.994209079529E+00  0.158885885174E+01
 0.407000000000E+00 -0.620163510189E+00  0.802504724921E+00  0.995795477471E+00  0.158393637991E+01
 0.408000000000E+00 -0.619361474398E+00  0.801566526284E+00  0.997376950986E+00  0.157900999987E+01
 0.409000000000E+00 -0.618560377796E+00  0.800626349860E+00  0.998953496172E+00  0.157407972379E+01
 0.410000000000E+00 -0.617760222357E+00  0.799684197971E+00  0.100052510914E+01  0.156914556382E+01
 0.411000000000E+00 -0.616961010057E+00  0.798740072940E+00  0.100209178601E+01  0.156420753214E+01
 0.412000000000E+00 -0.616162742868E+00  0.797793977097E+00  0.100365352292E+01  0.155926564093E+01
 0.413000000000E+00 -0.615365422759E+00  0.796845912778E+00  0.100521031601E+01  0.155431990239E+01
 0.414000000000E+00 -0.614569051698E+00  0.795895882320E+00  0.100676216144E+01  0.154937032872E+01
 0.415000000000E+00 -0.613773631649E+00  0.794943888068E+00  0.100830905539E+01  0.154441693213E+01
 0.416000000000E+00 -0.612979164576E+00  0.793989932371E+00  0.100985099404E+01  0.153945972485E+01
 0.417000000000E+00 -0.612185652438E+00  0.793034017583E+00  0.101138797358E+01  0.153449871910E+01
 0.418000000000E+00 -0.611393097193E+00  0.792076146062E+00  0.101291999021E+01  0.152953392713E+01
 0.419000000000E+00 -0.610601500797E+00  0.791116320173E+00  0.101444704017E+01  0.152456536119E+01
 0.420000000000E+00 -0.609810865203E+00  0.790154542282E+00  0.101596911968E+01  0.151959303353E+01
 0.421000000000E+00 -0.609021192362E+00  0.789190814763E+00  0.101748622499E+01  0.151461695643E+01
 0.422000000000E+00 -0.608232484223E+00  0.788225139995E+00  0.101899835235E+01  0.150963714216E+01
 0.423000000000E+00 -0.607444742731E+00  0.787257520359E+00  0.102050549803E+01  0.150465360302E+01
 0.424000000000E+00 -0.606657969829E+00  0.786287958244E+00  0.102200765832E+01  0.149966635129E+01
 0.425000000000E+00 -0.605872167461E+00  0.785316456042E+00  0.102350482950E+01  0.149467539928E+01
 0.426000000000E+00 -0.605087337563E+00  0.784343016149E+00  0.102499700789E+01  0.148968075931E+01
 0.427000000000E+00 -0.604303482074E+00  0.783367640967E+00  0.102648418979E+01  0.148468244370E+01
 0.428000000000E+00 -0.603520602926E+00  0.782390332904E+00  0.102796637155E+01  0.147968046478E+01
 0.429000000000E+00 -0.602738702051E+00  0.781411094371E+00  0.102944354951E+01  0.147467483490E+01
 0.430000000000E+00 -0.601957781380E+00  0.780429927783E+00  0.103091572001E+01  0.146966556640E+01
 0.431000000000E+00 -0.601177842838E+00  0.779446835562E+00  0.103238287943E+01  0.146465267166E+01
 0.432000000000E+00 -0.600398888349E+00  0.778461820134E+00  0.103384502415E+01  0.145963616302E+01
 0.433000000000E+00 -0.599620919837E+00  0.777474883928E+00  0.103530215056E+01  0.145461605288E+01
 0.434000000000E+00 -0.598843939221E+00  0.776486029380E+00  0.103675425506E+01  0.144959235362E+01
 0.435000000000E+00 -0.598067948417E+00  0.775495258931E+00  0.103820133407E+01  0.144456507764E+01
 0.436000000000E+00 -0.597292949341E+00  0.774502575024E+00  0.103964338402E+01  0.143953423733E+01
 0.437000000000E+00 -0.596518943904E+00  0.773507980108E+00  0.104108040136E+01  0.143449984512E+01
 0.438000000000E+00 -0.595745934017E+00  0.772511476639E+00  0.104251238254E+01  0.142946191342E+01
 0.439000000000E+00 -0.594973921586E+00  0.771513067074E+00  0.104393932401E+01  0.142442045466E+01
 0.440000000000E+00 -0.594202908517E+00  0.770512753878E+00  0.104536122227E+01  0.141937548129E+01
 0.441000000000E+00 -0.593432896712E+00  0.769510539518E+00  0.104677807381E+01  0.141432700575E+01
 0.442000000000E+00 -0.592663888071E+00  0.768506426467E+00  0.104818987512E+01  0.140927504050E+01
 0.443000000000E+00 -0.591895884492E+00  0.767500417203E+00  0.104959662273E+01  0.140421959800E+01
 0.444000000000E+00 -0.591128887868E+00  0.766492514208E+00  0.105099831316E+01  0.139916069074E+01
 0.445000000000E+00 -0.590362900094E+00  0.765482719969E+00  0.105239494296E+01  0.139409833118E+01
 0.446000000000E+00 -0.589597923058E+00  0.764471036977E+00  0.105378650868E+01  0.138903253182E+01
 0.447000000000E+00 -0.588833958648E+00  0.763457467729E+00  0.105517300688E+01  0.138396330516E+01
 0.448000000000E+00 -0.588071008750E+00  0.762442014726E+00  0.105655443415E+01  0.137889066371E+01
 0.449000000000E+00 -0.587309075246E+00  0.761424680473E+00  0.105793078708E+01  0.137381461999E+01
 0.450000000000E+00 -0.586548160016E+00  0.760405467480E+00  0.105930206226E+01  0.136873518651E+01
 0.451000000000E+00 -0.585788264936E+00  0.759384378262E+00  0.106066825632E+01  0.136365237582E+01
 0.452000000000E+00 -0.585029391884E+00  0.758361415339E+00  0.106202936589E+01  0.135856620045E+01
 0.453000000000E+00 -0.584271542729E+00  0.757336581234E+00  0.106338538761E+01  0.135347667295E+01
 0.454000000000E+00 -0.583514719344E+00  0.756309878476E+00  0.106473631812E+01  0.134838380589E+01
 0.455000000000E+00 -0.582758923595E+00  0.755281309600E+00  0.106608215411E+01  0.134328761182E+01
 0.456000000000E+00 -0.582004157346E+00  0.754250877141E+00  0.106742289224E+01  0.133818810332E+01
 0.457000000000E+00 -0.581250422461E+00  0.753218583644E+00  0.106875852921E+01  0.133308529297E+01
 0.458000000000E+00 -0.580497720798E+00  0.752184431654E+00  0.107008906173E+01  0.132797919337E+01
 0.459000000000E+00 -0.579746054216E+00  0.751148423724E+00  0.107141448651E+01  0.132286981712E+01
 0.460000000000E+00 -0.578995424569E+00  0.750110562411E+00  0.107273480028E+01  0.131775717681E+01
 0.461000000000E+00 -0.578245833708E+00  0.749070850274E+00  0.107404999978E+01  0.131264128507E+01
 0.462000000000E+00 -0.577497283484E+00  0.748029289879E+00  0.107536008177E+01  0.130752215452E+01
 0.463000000000E+00 -0.576749775744E+00  0.746985883796E+00  0.107666504301E+01  0.130239979778E+01
 0.464000000000E+00 -0.576003312331E+00  0.745940634600E+00  0.107796488029E+01  0.129727422751E+01
 0.465000000000E+00 -0.575257895088E+00  0.744893544869E+00  0.107925959040E+01  0.129214545634E+01
 0.466000000000E+00 -0.574513525854E+00  0.743844617187E+00  0.108054917014E+01  0.128701349692E+01
 0.467000000000E+00 -0.573770206465E+00  0.742793854143E+00  0.108183361634E+01  0.128187836194E+01
 0.468000000000E+00 -0.573027938756E+00  0.741741258329E+00  0.108311292581E+01  0.127674006404E+01
 0.469000000000E+00 -0.572286724559E+00  0.740686832343E+00  0.108438709541E+01  0.127159861591E+01
 0.470000000000E+00 -0.571546565701E+00  0.739630578785E+00  0.108565612200E+01  0.126645403024E+01
 0.471000000000E+00 -0.570807464009E+00  0.738572500262E+00  0.108692000243E+01  0.126130631972E+01
 0.472000000000E+00 -0.570069421308E+00  0.737512599384E+00  0.108817873360E+01  0.125615549706E+01
 0.473000000000E+00 -0.569332439417E+00  0.736450878768E+00  0.108943231239E+01  0.125100157495E+01
 0.474000000000E+00 -0.568596520156E+00  0.735387341033E+00  0.109068073572E+01  0.124584456613E+01
 0.475000000000E+00 -0.567861665340E+00  0.734321988802E+00  0.109192400050E+01  0.124068448330E+01
 0.476000000000E+00 -0.567127876782E+00  0.733254824705E+00  0.109316210367E+01  0.123552133921E+01
 0.477000000000E+00 -0.566395156294E+00  0.732185851374E+00  0.109439504216E+01  0.123035514659E+01
 0.478000000000E+00 -0.565663505682E+00  0.731115071448E+00  0.109562281295E+01  0.122518591820E+01
 0.479000000000E+00 -0.564932926752E+00  0.730042487568E+00  0.109684541299E+01  0.122001366678E+01
 0.480000000000E+00 -0.564203421307E+00  0.728968102380E+00  0.109806283928E+01  0.121483840509E+01
 0.481000000000E+00 -0.563474991147E+00  0.727891918537E+00  0.109927508880E+01  0.120966014592E+01
 0.482000000000E+00 -0.562747638069E+00  0.726813938692E+00  0.110048215858E+01  0.120447890203E+01
 0.483000000000E+00 -0.562021363867E+00  0.725734165506E+00  0.110168404562E+01  0.119929468620E+01
 0.484000000000E+00 -0.561296170335E+00  0.724652601643E+00  0.110288074696E+01  0.119410751124E+01
 0.485000000000E+00 -0.560572059260E+00  0.723569249772E+00  0.110407225966E+01  0.118891738993E+01
 0.486000000000E+00 -0.559849032430E+00  0.722484112566E+00  0.110525858076E+01  0.118372433509E+01
 0.487000000000E+00 -0.559127091629E+00  0.721397192702E+00  0.110643970735E+01  0.117852835953E+01
 0.488000000000E+00 -0.558406238638E+00  0.720308492863E+00  0.110761563651E+01  0.117332947606E+01
 0.489000000000E+00 -0.557686475236E+00  0.719218015733E+00  0.110878636534E+01  0.116812769752E+01
 0.490000000000E+00 -0.556967803198E+00  0.718125764005E+00  0.110995189095E+01  0.116292303675E+01
 0.491000000000E+00 -0.556250224298E+00  0.717031740373E+00  0.111111221046E+01  0.115771550657E+01
 0.492000000000E+00 -0.555533740307E+00  0.715935947536E+00  0.111226732101E+01  0.115250511985E+01
 0.493000000000E+00 -0.554818352992E+00  0.714838388198E+00  0.111341721975E+01  0.114729188943E+01
 0.494000000000E+00 -0.554104064119E+00  0.713739065068E+00  0.111456190384E+01  0.114207582819E+01
 0.495000000000E+00 -0.553390875449E+00  0.712637980857E+00  0.111570137047E+01  0.113685694899E+01
 0.496000000000E+00 -0.552678788743E+00  0.711535138284E+00  0.111683561681E+01  0.113163526471E+01
 0.497000000000E+00 -0.551967805758E+00  0.710430540067E+00  0.111796464007E+01  0.112641078822E+01
 0.498000000000E+00 -0.551257928247E+00  0.709324188935E+00  0.111908843746E+01  0.112118353244E+01
 0.499000000000E+00 -0.550549157963E+00  0.708216087615E+00  0.112020700621E+01  0.111595351024E+01
 0.500000000000E+00 -0.549841496654E+00  0.707106238842E+00  0.112132034356E+01  0.111072073454E+01
 0.501000000000E+00 -0.549134946067E+00  0.705994645356E+00  0.112242844676E+01  0.110548521825E+01
 0.502000000000E+00 -0.548429507944E+00  0.704881309897E+00  0.112353131309E+01  0.110024697428E+01
 0.503000000000E+00 -0.547725184027E+00  0.703766235214E+00  0.112462893981E+01  0.109500601556E+01
 0.504000000000E+00 -0.547021976053E+00  0.702649424058E+00  0.112572132422E+01  0.108976235502E+01
 0.505000000000E+00 -0.546319885757E+00  0.701530879184E+00  0.112680846362E+01  0.108451600560E+01
 0.506000000000E+00 -0.545618914871E+00  0.700410603352E+00  0.112789035534E+01  0.107926698025E+01
 0.507000000000E+00 -0.544919065126E+00  0.699288599327E+00  0.112896699669E+01  0.107401529191E+01
 0.508000000000E+00 -0.544220338248E+00  0.698164869877E+00  0.113003838504E+01  0.106876095355E+01
 0.509000000000E+00 -0.543522735961E+00  0.697039417774E+00  0.113110451772E+01  0.106350397813E+01
 0.510000000000E+00 -0.542826259986E+00  0.695912245796E+00  0.113216539212E+01  0.105824437861E+01
 0.511000000000E+00 -0.542130912041E+00  0.694783356724E+00  0.113322100561E+01  0.105298216798E+01
 0.512000000000E+00 -0.541436693844E+00  0.693652753343E+00  0.113427135559E+01  0.104771735923E+01
 0.513000000000E+00 -0.540743607105E+00  0.692520438442E+00  0.113531643947E+01  0.104244996533E+01
 0.514000000000E+00 -0.540051653536E+00  0.691386414816E+00  0.113635625466E+01  0.103717999930E+01
 0.515000000000E+00 -0.539360834844E+00  0.690250685263E+00  0.113739079861E+01  0.103190747412E+01
 0.516000000000E+00 -0.538671152734E+00  0.689113252585E+00  0.113842006876E+01  0.102663240282E+01
 0.517000000000E+00 -0.537982608906E+00  0.687974119589E+00  0.113944406257E+01  0.102135479840E+01
 0.518000000000E+00 -0.537295205060E+00  0.686833289085E+00  0.114046277752E+01  0.101607467389E+01
 0.519000000000E+00 -0.536608942893E+00  0.685690763888E+00  0.114147621108E+01  0.101079204232E+01
 0.520000000000E+00 -0.535923824096E+00  0.684546546817E+00  0.114248436077E+01  0.100550691672E+01
 0.521000000000E+00 -0.535239850362E+00  0.683400640695E+00  0.114348722409E+01  0.100021931013E+01
 0.522000000000E+00 -0.534557023377E+00  0.682253048351E+00  0.114448479857E+01  0.994929235599E+00
 0.523000000000E+00 -0.533875344826E+00  0.681103772615E+00  0.114547708174E+01  0.989636706179E+00
 0.524000000000E+00 -0.533194816392E+00  0.679952816323E+00  0.114646407117E+01  0.984341734929E+00
 0.525000000000E+00 -0.532515439753E+00  0.678800182315E+00  0.114744576440E+01  0.979044334913E+00
 0.526000000000E+00 -0.531837216586E+00  0.677645873435E+00  0.114842215903E+01  0.973744519203E+00
 0.527000000000E+00 -0.531160148563E+00  0.676489892531E+00  0.114939325264E+01  0.968442300875E+00
 0.528000000000E+00 -0.530484237357E+00  0.675332242456E+00  0.115035904284E+01  0.963137693012E+00
 0.529000000000E+00 -0.529809484634E+00  0.674172926065E+00  0.115131952724E+01  0.957830708702E+00
 0.530000000000E+00 -0.529135892059E+00  0.673011946220E+00  0.115227470347E+01  0.952521361041E+00
 0.531000000000E+00 -0.528463461295E+00  0.671849305785E+00  0.115322456917E+01  0.947209663127E+00
 0.532000000000E+00 -0.527792194000E+00  0.670685007628E+00  0.115416912201E+01  0.941895628068E+00
 0.533000000000E+00 -0.527122091831E+00  0.669519054623E+00  0.115510835966E+01  0.936579268975E+00
 0.534000000000E+00 -0.526453156442E+00  0.668351449646E+00  0.115604227978E+01  0.931260598966E+00
 0.535000000000E+00 -0.525785389482E+00  0.667182195578E+00  0.115697088009E+01  0.925939631164E+00
